,titulo,portal,sentiment
712,Maioria é contra projeto de Bolsonaro para afrouxar regras no trânsito,Exame,neg
713,Filipinas declaram alerta nacional devido a grave surto de dengue,Exame,neg
714,Enchentes no Nepal deixam 55 mortos e milhares de desabrigados,Exame,neg
715,Homem é morto nos EUA após atacar centro de detenção de migrantes,Exame,neg
716,Chuvas na Índia matam dez e forçam 1 milhão a deixarem suas casas,Exame,neg
717,Morre mãe da ex-presidente Dilma Rousseff,Exame,neg
718,"Ataque a hotel na Somália mata 26 pessoas, diz presidente regional",Exame,neg
719,"Após morte de entregador, Rappi adota nova medida de segurança",Exame,neg
720,"Em velório, amigos e admiradores se despedem de Paulo Henrique Amorim",Exame,neg
721,EUA aplicam sanções à agência de contra-inteligência da Venezuela,Exame,neg
722,Túmulos vazios do Vaticano aumentam mistério sobre menina desaparecida,Exame,neg
723,Chuva de granizo e tornados matam seis turistas na Grécia,Exame,neg
724,Tornados e chuva de granizo matam seis turistas na Grécia,Exame,neg
725,"Morre o sociólogo Francisco de Oliveira, aos 85 anos, em SP",Exame,neg
726,Ex-presidente argentino Fernando De la Rúa morre aos 81 anos,Exame,neg
727,João Gilberto é sepultado em cerimônia reservada a família e amigos,Exame,neg
728,Morre aos 20 anos o astro do Disney Channel Cameron Boyce,Exame,neg
729,"Duda Molinos, um dos maiores maquiadores do Brasil, morre aos 54 anos",Exame,neg
730,"Após briga com segurança, ex-aluno é morto dentro do campus da PUC-SP",Exame,neg
731,300 migrantes seguem presos em centro alvo de ataque aéreo na Líbia,Exame,neg
732,Bombeiros encontram corpo intacto de vítima de Brumadinho,Exame,neg
733,Empresário se suicida em evento com governador de Sergipe e ministro,Exame,neg
734,Tornado violento mata 6 e fere quase 200 pessoas na China; veja vídeos,Exame,neg
735,Pouca massa muscular pode indicar maior risco de morte entre idosos,Exame,neg
736,"Motorista bêbado que causar acidente deverá ressarcir o SUS, decide Senado",Exame,neg
737,Vulcão entra em erupção em ilha da Itália e um turista morre,Exame,neg
738,Boeing pagará US$ 100 mi a famílias de vítimas de acidentes com 737 MAX,Exame,neg
739,Dezenas de migrantes morrem em ataque a centro de detenção na Líbia,Exame,neg
740,Corpo encontrado em quintal de Londres caiu de avião,Exame,neg
741,Protestos no Sudão deixam cinco manifestantes mortos,Exame,neg
742,Explosão deixa ao menos 4 feridos em Curitiba (PR),Exame,neg
743,Viúva de imigrante morto com filha na fronteira dos EUA volta para casa,Exame,neg
744,Neonazista que matou ativista em Charlottesville pega prisão perpétua,Exame,neg
745,Governo Witzel ignora pedidos de escolta de deputada ameaçada de morte,Exame,neg
746,"Coalizão liderada pelos EUA matou 1,3 mil civis em ataques contra o EI",Exame,neg
747,Sobreviventes são encontrados dois dias após desabamento no Camboja,Exame,neg
748,Colisão entre aviões militares deixa um morto na Alemanha,Exame,neg
749,"Thalles, jogador da Ponte Preta, morre em acidente no Rio de Janeiro",Exame,neg
750,Presidente regional do PTC no Rio é encontrado morto em casa,Exame,neg
751,Justiça do Rio decreta prisão de filhos de deputada Flordelis,Exame,neg
752,"Morre o crítico de cinema Rubens Ewald Filho, aos 74 anos",Exame,neg
753,Segundo jornalista é morto em Maricá (RJ) em menos de um mês,Exame,neg
754,Egito acusa ONU de querer “politizar” morte de Mursi,Exame,neg
755,"Provas relacionam príncipe saudita à morte de Khashoggi, diz ONU",Exame,neg
756,"Após 6 anos, STJ manda a júri popular acusados de tragédia da Boate Kiss",Exame,neg
757,Álbum “The Genius of Ray Charles” completa 60 anos,Exame,neg
758,Ataques étnicos no Mali deixam ao menos 41 mortos,Exame,neg
759,"Ex-presidente do Egito, Mursi é enterrado; ONU pede investigação",Exame,neg
760,Morte de imigrantes aumenta entre venezuelanos e centro-americanos,Exame,neg
761,Tragédia na Boate Kiss: STJ decide hoje se acusados vão a júri popular,Exame,neg
762,História da deputada Flordelis é marcada por tragédias e já virou filme,Exame,neg
763,Polícia prende 2 filhos de deputada que teve o marido assassinado no RJ,Exame,neg
764,Vírus ligado à lichia mata mais de 100 crianças na Índia,Exame,neg
765,"Bauru tem quase 10% das mortes por dengue no país, com 28 óbitos",Exame,neg
766,Ex-presidente egípcio Mohamed Mursi morre após audiência,Exame,neg
767,Atentado do Boko Haram deixa 30 mortos na Nigéria,Exame,neg
768,Marido de deputada federal é morto em assalto no Rio de Janeiro,Exame,neg
769,Morre bebê que foi arrancado do útero da mãe após ataque brutal nos EUA,Exame,neg
770,Fortes chuvas no Grande Recife deixam sete mortos,Exame,neg
771,Ebola provoca a segunda morte em Uganda,Exame,neg
772,Casos do ebola em Uganda geram preocupação sobre surto fora do Congo,Exame,neg
773,OMS convoca reunião de emergência após propagação do ebola para Uganda,Exame,neg
774,"Criança morre de ebola em Uganda, primeira vítima da doença no país",Exame,neg
775,Ator de “Chiquititas” é assassinado com os pais em SP; sogro é suspeito,Exame,neg
776,Explosão de barco no Acre deixa 15 feridos em estado grave,Exame,neg
777,"Mulheres são minoria nos homicídios, mas estão mais vulneráveis em casa",Exame,neg
778,"Lenda do rock, Serguei morre aos 85 anos",Exame,neg
779,Justiça libera suspeito de guardar armas de réu no caso Marielle,Exame,neg
780,União Africana suspende Sudão até formação do governo civil transitório,Exame,neg
781,Governo do Sudão reconhece apenas 46 mortos após repressão,Exame,neg
782,Mudanças na CNH e na lei de trânsito podem aumentar mortalidade,Exame,neg
783,Brasil teve recorde de homicídios em 2017; negros são os mais afetados,Exame,neg
784,"Com baixa procura por vacina, Rio registra 28 mortes por influenza",Exame,neg
785,MP denuncia 4 por venda de armamentos aos atiradores de Suzano,Exame,neg
786,Tiroteio deixa pelo menos 4 mortos na Austrália,Exame,neg
787,Epidemia de ebola atinge 2 mil pessoas na República Democrática do Congo,Exame,neg
788,"Ação militar deixa ao menos 35 mortos no Sudão, diz comitê",Exame,neg
789,"Gabi Costa, atriz de “Órfãos da Terra”, morre aos 33 anos no Rio",Exame,neg
790,Cinco corpos são encontrados no Himalaia indiano em busca por alpinistas,Exame,neg
791,13 manifestantes morrem no Sudão e militares negam autoria do ataque,Exame,neg
792,"Flora Diegues, atriz e filha do cineasta Cacá Diegues, morre aos 34 anos",Exame,neg
793,"Nas redes sociais, Bolsonaro lamenta morte do músico MC Reaça",Exame,neg
794,"Musical “Lazarus”, escrito por David Bowie, ganha os palcos no Brasil",Exame,neg
795,Tensão entre Israel e Síria aumenta após novos bombardeios neste domingo,Exame,neg
796,Dois anos do massacre de Pau D’Arco: mandantes impunes e ameaça de despejo,Exame,neg
797,"Tiroteio em Virginia Beach, Estados Unidos, deixa 12 mortos e 6 feridos",Exame,neg
798,Suspeitos de clonar carro usado no caso Marielle são presos no Rio,Exame,neg
799,Milícia comandada por Orlando Curicica é alvo de operação da Polícia Civil,Exame,neg
800,"Após recorde de mortes, Nepal anuncia novas regras no Everest",Exame,neg
801,Chacina em Manaus coloca detentos aliados de 2017 em lados opostos,Exame,neg
802,"Há 700 mil pessoas amontoadas e abandonadas, diz Maia sobre prisões",Exame,neg
803,Por que há tantos mortos nesta temporada no Everest?,Exame,neg
804,Homem ateia fogo ao próprio corpo em frente à Casa Branca,Exame,neg
805,"Tornados nos Estados Unidos deixam morto, feridos e milhões sem energia",Exame,neg
806,Polícia apura se racha de facções levou a massacre em Manaus,Exame,neg
807,"Escolas em áreas de guerra sofreram 12,7 mil ataques em 5 anos, diz estudo",Exame,neg
808,Confrontos violentos na capital da Líbia deixam ao menos 115 mortos,Exame,neg
809,"Conflito não pode ir para as ruas, diz especialista após massacres no AM",Exame,neg
810,Homem ataca crianças com faca e deixa 2 mortos e 17 feridos no Japão,Exame,neg
811,Temporada de escaladas no Everest registra 11ª morte,Exame,neg
812,Amazonas confirma morte de mais 40 presos; total chega a 55 desde domingo,Exame,neg
813,Moro autoriza intervenção em presídio de Manaus palco de assassinatos,Exame,neg
814,Alpinistas retiram 11 toneladas de lixo e resgatam corpos do Everest,Exame,neg
815,Ministra do STM aponta “visível manipulação de prova” no caso dos 80 tiros,Exame,neg
816,Tornado destrói comunidade em Oklahoma e mata pelo menos duas pessoas,Exame,neg
817,Terremoto no Peru deixa um morto e 18 feridos,Exame,neg
818,"Terremoto de magnitude 7,5 deixa ao menos 1 morto e 5 feridos no Peru",Exame,neg
819,Iraque condena à morte três franceses do Estado Islâmico,Exame,neg
820,"Morre, no Rio, aos 84 anos, a atriz Lady Francisco",Exame,neg
821,Número de escaladores mortos no Everest aumenta,Exame,neg
822,Tragédia no Everest: superlotação mata quatro pessoas na “zona da morte”,Exame,neg
823,Militares soltos pelo STM não participarão de operações armadas,Exame,neg
824,"Após mortes por PMs, protesto em Angra leva corpos não retirados pelo IML",Exame,neg
825,"SP: mãe joga filha do 5º andar, põe fogo em apartamento e se atira",Exame,neg
826,Nove militares que mataram músico e catador a tiros no Rio são soltos,Exame,neg
827,"Policial militar obstruiu investigação do caso Marielle, conclui PF",Exame,neg
828,Série de tornados mata ao menos 3 pessoas nos Estados Unidos,Exame,neg
829,"A cada 10h, uma pessoa foi morta por policias em SP no 1º trimestre do ano",Exame,neg
830,Seis turistas brasileiros morrem no Chile após suposta inalação de gás,Exame,neg
831,Homem ataca ex e depois atira em fiéis de igreja em Minas; 4 morrem,Exame,neg
832,Compostagem humana se torna alternativa legal em estado dos EUA,Exame,neg
833,"Camicaze era mandante dos atentados no Sri Lanka, diz polícia",Exame,neg
834,Nova Zelândia: polícia acusa suspeito de ataque a mesquitas de terrorismo,Exame,neg
835,Mortes por agentes do Estado crescem 23% no Rio de Janeiro em abril,Exame,neg
836,"Chacina deixa ao menos 11 mortos em Belém, no Pará",Exame,neg
837,General do exército da Venezuela é encontrado morto em hotel,Exame,neg
838,Avião que caiu com Roger Agnelli não podia fazer voo privado,Exame,neg
839,Procurador-geral militar não quer que MP investigue morte de músico no Rio,Exame,neg
840,"Polícia do RJ matou 5 pessoas por dia em 2019, recorde dos últimos 21 anos",Exame,neg
841,Alemanha investiga morte misteriosa de três pessoas com flechas,Exame,neg
842,"Após discussão no trânsito, homem é morto com ao menos um tiro no Rio",Exame,neg
843,"Homem é executado a tiros em Santo André, na Grande SP",Exame,neg
844,Morre deputado da Argentina baleado na semana passada,Exame,neg
845,"Peggy Lipton, atriz de “Mod Squad” e “Twin Peaks”, morre aos 72 anos",Exame,neg
846,Justiça abre ação contra 12 militares por homicídio qualificado de músico,Exame,neg
847,"Ator de comédia, Lúcio Mauro morre aos 92 anos no Rio",Exame,neg
848,Morre cineasta francês Jean-Claude Brisseau,Exame,neg
849,Vale: CPI vai a Brumadinho para ouvir atingidos por rompimento de barragem,Exame,neg
850,Homens armados atacam hotel de luxo no Paquistão,Exame,neg
851,"Crise na Líbia já deixou 550 mortos; entre eles, 128 crianças",Exame,neg
852,Explosão em bairro residencial de Bogotá deixa pelo menos 4 mortos,Exame,neg
853,Naufrágio de bote no litoral da Tunísia mata pelo menos 70 migrantes,Exame,neg
854,Moçambique busca ajuda da ciência na prevenção de desastres naturais,Exame,neg
855,Exército de Israel mata 1 e deixa 30 feridos em Gaza,Exame,neg
856,Suspeitos de matar assessor e ferir deputado são presos na Argentina,Exame,neg
857,Argentina: deputado federal e assessor são baleados próximo ao Congresso,Exame,neg
858,"29 palestinos morreram em dois dias de combates com Israel, diz ONU",Exame,neg
859,STM julga pedido de liberdade de militares acusados de morte de músico,Exame,neg
860,Operação da polícia no Complexo da Maré deixa ao menos oito mortos,Exame,neg
861,"Crime violento cai 57% em SP; Itanhaém é a pior e Vinhedo, a melhor",Exame,neg
862,Explosão de caminhão-tanque mata ao menos 58 pessoas no Níger,Exame,neg
863,Ciclone Fani força evacuação de 1 milhão de pessoas na Índia,Exame,neg
864,Diretor de teatro Antunes Filho morre aos 89 anos,Exame,neg
865,"Morre Peter Mayhew, o Chewbacca de Guerra nas Estrelas",Exame,neg
866,Polícia prende 4º suspeito de negociar arma do massacre de Suzano,Exame,neg
867,Protestos na Venezuela já deixaram quatro mortos e dezenas de feridos,Exame,neg
868,República Democrática do Congo já registra 970 mortes por ebola,Exame,neg
869,"Polícia faz operação contra milícia na Muzema, no Rio",Exame,neg
870,Polícia investiga morte de aluno de geografia da USP em prédio da Poli,Exame,neg
871,Corpo de Beth Carvalho é velado na sede do Botafogo,Exame,neg
872,1º de maio marca os 25 anos da morte de Ayrton Senna,Exame,neg
873,Como Exército matou um menino de 15 anos no Alemão – e ninguém foi julgado,Exame,neg
874,Morre a cantora de samba Beth Carvalho,Exame,neg
875,Sri Lanka alerta para novos ataques de militares islamitas,Exame,neg
876,Secretário de Educação de SP descarta militarização de escola em Suzano,Exame,neg
877,Ataque a igreja deixa 6 mortos em Burkina Fasso,Exame,neg
878,Inundações deixam mais de 30 mortos na Indonésia,Exame,neg
879,Estado do Rio registra duas mortes por chikungunya em 2019,Exame,neg
880,Ciclone Kenneth provoca enchentes e deixa mortos em Moçambique,Exame,neg
881,"Após críticas, SPFW afirma que deu opção para marcas cancelarem desfiles",Exame,neg
882,A cada 3 horas e 40 minutos uma pessoa morre por acidente de trabalho,Exame,neg
883,Minha mãe faleceu e paguei o ITCMD sobre seus bens. Como declarar?,Exame,neg
884,Sri Lanka revisa número de mortos em atentados para 253,Exame,neg
885,Ataque no Sri Lanka indica possível mudança em táticas do Estado Islâmico,Exame,neg
886,Inundações e deslizamentos deixam 51 mortos na África do Sul,Exame,neg
887,Demolições na Muzema começarão nesta quarta-feira,Exame,neg
888,Bloqueio das redes sociais no Sri Lanka gera temor sobre liberdade,Exame,neg
889,Ônibus cai em penhasco na Bolívia e deixa ao menos 25 mortos,Exame,neg
890,"São Paulo registra 1,2 mil mortes no trânsito no primeiro trimestre",Exame,neg
891,Interpol envia equipe de investigação ao Sri Lanka após atentados,Exame,neg
892,"Sobe para 24 total de mortos na tragédia na Muzema, no Rio",Exame,neg
893,Bomba explode durante operação de desativação no Sri Lanka,Exame,neg
894,Bilionário dono da ASOS perde três filhos em atentados no Sri Lanka,Exame,neg
895,Ação pede R$ 10 milhões à Vale por vítima da tragédia de Brumadinho,Exame,neg
896,Autoridades do Sri Lanka elevam para 290 número de mortos em atentados,Exame,neg
897,Veja imagens dos ataques em hotéis e igrejas no Sri Lanka,Exame,neg
898,Deslizamento de terra mata 14 pessoas e deixa 5 feridos na Colômbia,Exame,neg
899,Metade das vítimas de feminicídio no DF era casada com o agressor,Exame,neg
900,Começam as ações individuais na Justiça contra a Vale no caso Brumadinho,Exame,neg
901,Bombeiros encontram corpo da última vítima desaparecida na Muzema,Exame,neg
902,Ataque contra hotéis e igrejas deixa mais de 200 mortos no Sri Lanka,Exame,neg
903,Como declarar herança no Imposto de Renda 2019,Exame,neg
904,Acidente com ônibus que ia para enterro de Alan García deixa 8 mortos,Exame,neg
905,Polícia pede prisão de três pessoas pelas mortes na Muzema,Exame,neg
906,Turquia prende dois supostos espiões ligados à morte de Khashoggi,Exame,neg
907,Buscas por corpos e sobreviventes na Muzema entram no oitavo dia,Exame,neg
908,Homicídios têm queda de 25% nos primeiros dois meses de 2019,Exame,neg
909,Corpo de ex-presidente do Peru é velado em sede de partido político,Exame,neg
910,Número de mortos em desabamento de prédios no Rio sobe para 20,Exame,neg
911,Acidente com ônibus turístico deixa 29 mortos em Portugal,Exame,neg
912,Mandante do assassinato de Dorothy Stang é preso 14 anos após o crime,Exame,neg
913,Combates na Líbia deixam mais de 170 mortos e 750 feridos em duas semanas,Exame,neg
914,Chega a 228 o número de mortos identificados na tragédia de Brumadinho,Exame,neg
915,Bombeiros encontram mais um corpo; número de mortos na Muzema sobe para 11,Exame,neg
916,Avião de pequeno porte cai e deixa um morto em Belo Horizonte,Exame,neg
917,"Nos EUA, Moro diz que morte de músico no Rio foi “incidente lamentável”",Exame,neg
918,"“O Exército não matou ninguém”, afirma Bolsonaro sobre morte de músico",Exame,neg
919,"“Milícias têm de ser enfrentadas”, diz Mourão sobre desabamento no Rio",Exame,neg
920,Homem-bomba mata 18 em mercado do Paquistão,Exame,neg
921,Crivella diz que desabamento no Rio foi um “drama tremendo”,Exame,neg
922,Área onde prédios desabaram no Rio é dominada por milícias,Exame,neg
923,Outro estudante é investigado por incitar ataque em escola de Suzano,Exame,neg
924,Fraudes e erros tiram 33 da lista de desaparecidos em Brumadinho,Exame,neg
925,Prédios desabam na zona oeste do Rio e deixam 3 mortos e feridos,Exame,neg
926,Ataque com bomba deixa pelo menos 16 mortos e 30 feridos no Paquistão,Exame,neg
927,"Para Witzel, militares “erraram muito” ao atirar em carro com família",Exame,neg
928,Polícia prende suspeito de fornecer arma e munição no massacre de Suzano,Exame,neg
929,Ação com 80 tiros: Bolsonaro mandou apurar o “que tem que ser apurado”,Exame,neg
930,Nove militares que atiraram em músico têm prisão preventiva decretada,Exame,neg
931,Família de jornalista assassinado nega acordo com a Arábia Saudita,Exame,neg
932,Senado aprova que policiais apliquem medidas contra agressores de mulheres,Exame,neg
933,Rio está em estado de crise há mais de 30 horas por causa de chuvas,Exame,neg
934,"Para Moro, caso dos 80 tiros no Rio sai de excludente de ilicitude",Exame,neg
935,"Com apenas 8 páginas, programa de governo de Crivella não citava chuvas",Exame,neg
936,Interior de SP segue em alerta após 12 mortes por febre amarela,Exame,neg
937,Jihadistas exploram o caos e cresce número de mortos em conflito na Líbia,Exame,neg
938,"Nossas parcerias com governo Bolsonaro pararam, diz Crivella sobre chuvas",Exame,neg
939,Chuvas no Rio de Janeiro deixam mortos; veja fotos e vídeos,Exame,neg
940,Alemã do Estado Islâmico é julgada por deixar menina yazidi morrer de sede,Exame,neg
941,Sobe para dez o número de mortos em temporal no Rio de Janeiro,Exame,neg
942,"Um dia antes de ação com 80 tiros, Exército matou jovem pelas costas no RJ",Exame,neg
943,Repórter da Globo recebe ameaça após reportagem: “sua família vai pagar”,Exame,neg
944,"Policiais “ficaram de deboche”, diz mulher de músico morto em carro",Exame,neg
945,"Não sei o que falar para meu filho, diz viúva de músico morto no Rio",Exame,neg
946,Dez militares são presos após carro de família ser fuzilado no Rio,Exame,neg
947,Militares do Exército fuzilam carro de família com 80 tiros no Rio,Exame,neg
948,Sobe para 602 número de mortos após ciclone Idai em Moçambique,Exame,neg
949,Chuva atinge mais de 40 casas em Teresina e deixa pelo menos três mortos,Exame,neg
950,Acusados de matar Marielle vão responder por comércio e porte de arma,Exame,neg
951,Bolsonaro e Doria parabenizam policiais por operação que matou 11 em SP,Exame,neg
952,Má alimentação está relacionada com uma em cada cinco mortes no mundo,Exame,neg
953,Atirador da Nova Zelândia vai responder por 50 homicídios,Exame,neg
954,Tentativa de roubo a bancos termina com ao menos 11 mortos em Guararema,Exame,neg
955,"O que é a Staphylococcus aureus, bactéria que levou à morte neto de Lula",Exame,neg
956,Moçambique inicia campanha de vacinação após surto de cólera,Exame,neg
957,Mais de 113 milhões de pessoas foram vítimas de fome extrema em 2018,Exame,neg
958,Polícia de SP investiga 11 mortes envolvendo PMs no fim de semana,Exame,neg
959,"Neto de Lula não morreu de meningite, diz laudo",Exame,neg
960,Boeing divulgará atualização de software para 737 MAX nas próximas semanas,Exame,neg
961,Passagem de ciclone Idai já deixa mais de 800 mortos no sudeste da África,Exame,neg
962,Região metropolitana do Rio registra mais de 770 tiroteios em março,Exame,neg
963,Pelo menos 30 bombeiros morrem ao tentar apagar incêndio na China,Exame,neg
964,Colisão de carro com cabine de pedágio mata um e fere três na Anhanguera,Exame,neg
965,"Envolvidos em morte de jornalista saudita se formaram nos EUA, diz jornal",Exame,neg
966,Três palestinos são mortos em protesto em Gaza neste sábado,Exame,neg
967,"Caixa-preta do voo da Ethiopian sugere falha em sensor, revela NYT",Exame,neg
968,"Após Brumadinho, Vale quer cortar ganhos de executivos em 40%",Exame,neg
969,Acusados de matar Marielle são transferidos para presídio federal no RN,Exame,neg
970,Casos de cólera saltam para 138 em Moçambique após passagem de ciclone,Exame,neg
971,Moçambique divulga pacote de medidas para reduzir impactos do ciclone Idai,Exame,neg
972,Sobe para 25 o número de mortos em incêndio de edifício em Bangladesh,Exame,neg
973,Incêndio em torre comercial deixa mais de 20 mortos em Bangladesh,Exame,neg
974,Explosão de carro-bomba na Somália deixa ao menos 15 mortos e 22 feridos,Exame,neg
975,Atirador abre fogo em Seattle durante hora do rush e deixa 2 mortos,Exame,neg
976,Caminhão atropela multidão na Guatemala e mata ao menos 32 pessoas,Exame,neg
977,MPT pede R$5 milhões de danos morais para famílias de mortos em Brumadinho,Exame,neg
978,"Homicídios no estado de São Paulo reduzem 10,5% em fevereiro",Exame,neg
979,"Temporais no Peru provocam mortes, feridos e deslizamentos de terra",Exame,neg
980,Duque de Caxias vive transtornos após traficante ser morto pela polícia,Exame,neg
981,"Sobrevivente do acidente da Chapecoense, Rafael Henzel morre após enfarte",Exame,neg
982,"Ciclone Idai foi “alarme” sobre mudança climática, diz ONU",Exame,neg
983,O que acontece com o dinheiro na minha conta do banco se eu morrer?,Exame,neg
984,"Ataque aéreo dos EUA no Afeganistão matou 10 crianças, diz ONU",Exame,neg
985,Naufrágio deixa 79 mortos em feriado curdo no Iraque,Exame,neg
986,Explosão em fábrica de produtos químicos deixa seis mortos na China,Exame,neg
987,3 explosões deixam pelo menos 6 mortos e 23 feridos no Afeganistão,Exame,neg
988,"Autor de massacre na Nova Zelândia planejava terceiro ataque, diz polícia",Exame,neg
989,"Naufrágio na Líbia deixa pelo menos 10 mortos, entre eles uma grávida",Exame,neg
990,"Morre Marlen Khutsiev, pai do moderno cinema soviético",Exame,neg
991,Dois casos de feminicídio são registrados em Santo André nesta segunda,Exame,neg
992,Desabamento de prédio deixa mais de 100 pessoas sob escombros na Índia,Exame,neg
993,Procuradores investigam possível motivação terrorista em ataque na Holanda,Exame,neg
994,Neozelandeses entregam voluntariamente suas armas após massacre,Exame,neg
995,"Atirador na Holanda agiu por “assuntos familiares”, diz agência turca",Exame,neg
996,De crianças a refugiados: conheça as vítimas do ataque na Nova Zelândia,Exame,neg
997,"Assassinato de Marielle contou com “modus operandi” sofisticado, diz juiz",Exame,neg
998,Inundações matam mais de 70 pessoas na Indonésia e 5 mil são deslocadas,Exame,neg
999,Nova Zelândia anuncia princípio de acordo para endurecer leis sobre armas,Exame,neg
1000,Etiópia faz funeral simbólico de vítimas de queda de avião,Exame,neg
1001,Etiópia: caixa preta mostra “similaridades” entre acidentes com Boeing 737,Exame,neg
1002,Treze de 16 docentes relataram casos de agressão na escola de Suzano,Exame,neg
1003,Um israelense é morto e dois outros feridos em ataque na Cisjordânia,Exame,neg
1004,Nova Zelândia presta homenagem às vítimas de massacre em mesquitas,Exame,neg
1005,Inundações na Indonésia deixam mais de 50 mortos; veja imagens,Exame,neg
1006,Dois alunos da escola em Suzano recebem alta do hospital,Exame,neg
1007,Meio bilhão de abelhas morreram no Brasil — e isso é uma péssima notícia,Exame,neg
1008,Carrefour vai depositar R$ 1 milhão em fundo para cuidados a animais,Exame,neg
1009,Terceiro suspeito de participar de ataque em Suzano é ouvido e liberado,Exame,neg
1010,Polícia indicia segurança acusado de sufocamento em supermercado Extra,Exame,neg
1011,Termina investigação na França sobre acidente do voo Rio-Paris de 2009,Exame,neg
1012,"Após ataque, países europeus reforçam segurança de centros religiosos",Exame,neg
1013,4 pessoas são presas após ataque que deixou 50 mortos na Nova Zelândia,Exame,neg
1014,MP não descarta ação de organização criminosa na tragédia de Suzano,Exame,neg
1015,"Após tragédia em Suzano, governo vai revisar segurança das escolas de SP",Exame,neg
1016,Doria vai exigir que famílias de Suzano indenizadas não processem o Estado,Exame,neg
1017,Policiais acusados de tortura e morte de Amarildo são absolvidos,Exame,neg
1018,Bancada da bala usa massacre em Suzano para defender armas; Maia reage,Exame,neg
1019,"Profissional armado em escola não é solução, diz secretário de educação",Exame,neg
1020,Estado de saúde de um dos feridos em massacre de Suzano é grave,Exame,neg
1021,Sobe para 203 o número de mortos na tragédia de Brumadinho,Exame,neg
1022,"Mandante é questão para 2ª fase do caso Marielle, dizem autoridades",Exame,neg
1023,Episódio em Suzano reacende polêmica sobre posse de arma,Exame,neg
1024,"Um dia depois da tragédia, Suzano se prepara para velórios e enterros",Exame,neg
1025,"Após um ano, ninguém sabe quem mandou matar Marielle",Exame,neg
1026,"Atirador matou comparsa e depois se suicidou, conclui perícia",Exame,neg
1027,"Caso de Suzano não mudará atuação da Bancada da Bala, diz líder",Exame,neg
1028,"Uma monstruosidade e covardia, diz Bolsonaro sobre tiroteio em Suzano",Exame,neg
1029,Secretário: PM chegou momentos antes de atiradores entrarem em sala cheia,Exame,neg
1030,"Vélez, Mourão, Damares: políticos se pronunciam sobre tiroteio em Suzano",Exame,neg
1031,De Realengo ao Paraná: relembre outros tiroteios em escolas no Brasil,Exame,neg
1032,Autoridades lamentam tragédia ocorrida em escola de Suzano,Exame,neg
1033,Brasil reúne histórico recente de tragédias em escolas,Exame,neg
1034,"“Achei que fosse bombinha”, diz testemunha de tiroteio em Suzano (SP)",Exame,neg
1035,"Cena mais triste que assisti na vida, diz Doria sobre tiroteio em Suzano",Exame,neg
1036,"Em 2017, crime em escola de Goiânia foi inspirado em Columbine e Realengo",Exame,neg
1037,Atiradores de escola em Suzano também levavam arco e flecha e explosivos,Exame,neg
1038,"Presos no caso Marielle, ex-PM é filiado do DEM e PM reformado foi do MDB",Exame,neg
1039,"Após prisões, Anistia cobra nome de mandante da morte de Marielle",Exame,neg
1040,"Após prisões, viúva de Marielle cobra esclarecimento sobre mandante",Exame,neg
1041,"Só saíam na chuva em caso de extrema necessidade, diz secretário",Exame,neg
1042,"Maior parceiro da carreira de Pelé, Coutinho morre aos 75 anos",Exame,neg
1043,"Após temporal, Covas interrompe licença e reassume prefeitura de SP",Exame,neg
1044,"Falta de solução para o caso Marielle é vergonha mundial, diz sobrevivente",Exame,neg
1045,Chuvas causam ao menos 12 mortes na Grande SP; rodízio é suspenso,Exame,neg
1046,Piloto relatou dificuldades antes de queda de avião na Etiópia,Exame,neg
1047,Boeing que caiu na Etiópia é o avião comercial mais vendido do mundo,Exame,neg
1048,Vítimas de acidente aéreo na Etiópia são de 33 países diferentes,Exame,neg
1049,157 pessoas morrem após acidente de avião na Etiópia,Exame,neg
1050,"Mãe do técnico Tite, Ivone Bacchi morre aos 83 anos em Caxias do Sul",Exame,neg
1051,"No Dia da Mulher, homem mata companheira após se irritar com som da TV",Exame,neg
1052,Jovem que foi queimada pelo namorado será enterrada nesta sexta-feira,Exame,neg
1053,"Após incêndio do Flamengo, Prefeitura de SP aperta o cerco sobre clubes",Exame,neg
1054,Metade das mortes de jovens das Américas ocorre por causas evitáveis,Exame,neg
1055,Rio: menino deixado sozinho em casa morre após ter 90% do corpo queimado,Exame,neg
1056,Entre homenagens e lacunas: morte de Marielle perto de completar um ano,Exame,neg
1057,"Ator de “Barrados no Baile”, Luke Perry morre aos 52 anos",Exame,neg
1058,"Keith Flint, vocalista do The Prodigy, morre aos 49 anos no Reino Unido",Exame,neg
1059,Meningite pode deixar sequelas e é letal em 20% dos casos,Exame,neg
1060,Explosão de mina de ouro na Bahia deixa pelo menos dois mortos,Exame,neg
1061,Neto do ex-presidente Lula morre aos 7 anos de meningite,Exame,neg
1062,Número de mortos em Brumadinho sobe para 186,Exame,neg
1063,Morre no Brasil indígena venezuelano ferido em conflito perto da fronteira,Exame,neg
1064,MPF arquiva sem conclusão inquérito sobre acidente de Eduardo Campos,Exame,neg
1065,"Morre o cantor e compositor Tavito Carvalho, aos 71 anos",Exame,neg
1066,Funcionários presos da Vale dizem que diretores sabiam de risco,Exame,neg
1067,Acidente em estação ferroviária deixa 20 mortos e 40 feridos no Egito,Exame,neg
1068,"Morre no Rio o ator José d’Artagnan Júnior, aos 64 anos",Exame,neg
1069,Jornalista e comentarista Roberto Avallone morre aos 72 anos,Exame,neg
1070,"De bombom envenenado a bilhetes, as histórias de juízes jurados de morte",Exame,neg
