,titulo,portal,sentiment
782,Sirenes marcam naufrágio do Costa Concordia,Veja,neg
783,Confirmada segunda morte causada pela chuva no Rio,Veja,neg
784,"Pessoas sem casa devido à chuva já somam 4,3 mil no Rio",Veja,neg
785,"Zeca Pagodinho, o sambista herói de Xerém",Veja,neg
786,Acúmulo de lixo agravou enchente em Duque de Caxias,Veja,neg
787,Alagamentos deixam 3.000 pessoas sem casa no Rio,Veja,neg
788,Previsão de chuva forte põe Região Serrana do Rio em alerta,Veja,neg
789,Catástrofes naturais custaram US$ 160 bilhões em 2012,Veja,neg
790,Costa do Marfim: Festa de Ano Novo acaba com 60 mortos,Veja,neg
791,Governo maquia orçamento de prevenção a desastres,Veja,neg
792,Obama chora ao falar de massacre em escola,Veja,neg
793,Rio terá mais um verão com previsão de chuva imprecisa,Veja,neg
794,Rio vai enfrentar chuvas com centro de prevenção de desastres,Veja,neg
795,"EUA: após caos de Sandy, começa a reconstrução",Veja,neg
796,Avalanche deixa 11 mortos e 10 desaparecidos no Peru,Veja,neg
797,Quarenta anos do desastre aéreo nos Andes,Veja,neg
798,Moradores de Petrópolis ignoram sirenes de alerta da chuva,Veja,neg
799,Avalanche mata nove alpinistas no Nepal,Veja,neg
800,Cruz Vermelha Brasileira troca presidente suspeito por outro indiciado em CPI,Veja,neg
801,Presidente da Cruz Vermelha destinava doações para conta no Maranhão,Veja,neg
802,Funcionária que denunciou corrupção na Cruz Vermelha recebe ameaça de morte,Veja,neg
803,Cruz Vermelha abre auditoria para apurar desvio milionário,Veja,neg
804,Dirigentes da Cruz Vermelha trocam acusações sobre desvio de recursos,Veja,neg
805,MP detecta desvio milionário de doações à Cruz Vermelha,Veja,neg
806,Governo federal vai retomar busca por desaparecidos na serra do Rio,Veja,neg
807,Seis mexicanos morrem após colapso de mina de carvão,Veja,neg
808,Inundações na Coreia do Norte já mataram 119 pessoas,Veja,neg
809,Enchente mata pelo menos 150 no sul da Rússia,Veja,neg
810,A força do maior terremoto já registrado na Terra,Veja,neg
811,Síndico poderia ter evitado tragédia do Edifício Liberdade,Veja,neg
812,Thor Batista é indiciado por homicídio culposo,Veja,neg
813,PF faz buscas em gabinete de vereador acusado de compra de votos em Nova Friburgo,Veja,neg
814,Peritos pedem ajuda de engenheiros da Mercedes-Benz para concluir perícia no carro de Thor Batista,Veja,neg
815,A maldição de Teresópolis: cidade devastada pelas chuvas mantém processo de destruição da natureza à sua volta,Veja,neg
816,"Em Teresópolis, enfim, terreno para construção de casas populares é liberado",Veja,neg
817,Chuvas devem prejudicar faturamento de hotéis no Rio,Veja,neg
818,Teresópolis revive a tragédia das chuvas,Veja,neg
819,Os estragos da tempestade em Teresópolis,Veja,neg
820,Chuva volta a castigar Teresópolis,Veja,neg
821,Operários confirmam derrubada de paredes estruturais do Edifício Liberdade,Veja,neg
822,Operário confirma à polícia que reforma eliminou pilares em edifício que desabou no Rio,Veja,neg
823,Centro interativo revive tragédia do Titanic,Veja,neg
824,Terremoto na Cidade do México,Veja,neg
825,Sarkozy chega a Toulouse após tragédia em escola judaica,Veja,neg
826,Tragédia na Suíça: acidente de ônibus mata 22 crianças,Veja,neg
827,Hopi Hari ficará fechado por mais dez dias,Veja,neg
828,"Após tragédia, Federação anuncia cancelamento do Campeonato Egípcio",Veja,neg
829,Reconstrução de base na Antártida ocorrerá até 2018,Veja,neg
830,Hopi Hari: advogado de operador admite falha humana,Veja,neg
831,Tragédia no Congo,Veja,neg
832,EUA continuam buscas por vítimas; tornados já mataram 39,Veja,neg
833,Número de mortos em tornados nos EUA passa de 30,Veja,neg
834,Chile encontra corpo de brasileiro que caiu de vulcão,Veja,neg
835,Tornados matam pelo menos treze pessoas nos EUA,Veja,neg
836,Vídeo registra os últimos dias da estação antártica brasileira,Veja,neg
837,Corpos de militares mortos na Antártida chegam ao Rio,Veja,neg
838,Santa Teresa terá de esperar até 2014 pelo novo bonde,Veja,neg
839,Chuva deixa quatro mortos e um desaparecido em SP,Veja,neg
840,Van que atropelou onze em SP estava sem motorista,Veja,neg
841,Julgamento do caso Eloá,Veja,neg
842,Caso Eloá: julgamento começa nesta segunda-feira,Veja,neg
843,Grande Rio homenageará as mães de Realengo,Veja,neg
844,Prefeitura interdita prédio que desabou na Grande SP,Veja,neg
845,Obra em prédio que desabou no Centro do Rio continua ‘órfã’,Veja,neg
846,Desabamento em São Bernardo do Campo,Veja,neg
847,Desabamento parcial de prédio mata uma criança no ABC,Veja,neg
848,História do Rio é um mar de equívocos,Veja,neg
849,"Governo federal libera R$ 2,3 milhões para Minas Gerais",Veja,neg
850,Diretor da TO admite falta de responsável técnico em reforma,Veja,neg
851,Empresa que fazia reforma em prédio desabado tenta culpar o terreno pela tragédia,Veja,neg
852,Rio criou e revogou lei para fiscalização de imóveis,Veja,neg
853,Neve na Europa 2012,Veja,neg
854,"Depois do desabamento, corrida para regularizar obras",Veja,neg
855,Vítimas do desabamento terão acesso ao entulho,Veja,neg
856,Vizinho ouviu ‘barulho extremamente forte’ na véspera do desabamento,Veja,neg
857,Conselho a Cabral,Veja,neg
858,Dinheiro soterrado,Veja,neg
859,O perigo mora na obra ao lado,Veja,neg
860,CREA convoca engenheiro responsável pelas obras no edifício Liberdade,Veja,neg
861,Cariocas acompanham final de semana de buscas,Veja,neg
862,Identificação de corpos depende de exame de DNA,Veja,neg
863,Bombeiros passam a procurar desaparecidos manualmente,Veja,neg
864,Bombeiros desconheciam outros pavimentos em prédio,Veja,neg
865,Sobe para 17 o número de vítimas em tragédia no Rio,Veja,neg
866,Administradora de empresas fez plantas de reforma de dois andares do Edifício Liberdade,Veja,neg
867,Delegado ouve síndico do Edifício Liberdade,Veja,neg
868,Resgate das vítimas da tragédia está próximo do fim,Veja,neg
869,Como e por que um prédio desaba,Veja,neg
870,Engenheiro nega alteração na estrutura do Edifício Liberdade,Veja,neg
871,Síndico não pode ser figura decorativa,Veja,neg
872,Equipes de resgate encontram sexto corpo nos escombros,Veja,neg
873,Zelador de edifício presta depoimento à polícia,Veja,neg
874,Frente fria leva novas tempestades a Minas Gerais,Veja,neg
875,Bombeiros retiram quinto corpo dos escombros,Veja,neg
876,Obra eliminou paredes do 3º andar no Edifício LIberdade,Veja,neg
877,Famílias mantêm esperança de encontrar sobreviventes,Veja,neg
878,Obra irregular é causa mais provável do desabamento,Veja,neg
879,Três corpos encontrados em escombros no Rio,Veja,neg
880,Obras em prédio que desabou não tinham registro,Veja,neg
881,Encontrado primeiro corpo nos escombros de desabamento no Rio,Veja,neg
882,Avenidas na região do desabamento serão interditadas,Veja,neg
883,Imagens exclusivas dos desabamentos,Veja,neg
884,"‘Chances de encontrar sobreviventes nos escombros são muito pequenas’, diz secretário estadual de Defesa Civil",Veja,neg
885,Três prédios desabam no centro do Rio de Janeiro,Veja,neg
886,Pelo menos quinze pessoas estão desaparecidas,Veja,neg
887,Três prédios desabam no Centro do Rio,Veja,neg
888,Prédios desabam no centro do Rio  de Janeiro,Veja,neg
889,Seca deixa 312 municípios do RS em emergência,Veja,neg
890,Seca: Santa Catarina lança programa de prevenção,Veja,neg
891,Cidades do Norte e do Noroeste fluminense atingidas pela chuva começam reconstrução,Veja,neg
892,Acidente com ônibus deixa um morto e 22 feridos em MG,Veja,neg
893,"Em Minas Gerais, comércio e turismo tentam recuperar perdas com a chuva",Veja,neg
894,"O melancólico anúncio de Sérgio Cabral: um ano depois da tragédia na serra, começa a contrução de casas",Veja,neg
895,"Chuva não resolve seca no Sul, diz meteorologista",Veja,neg
896,Aniversário da tragédia na Serra terá bolo de lama,Veja,neg
897,Mais de 50 mil pessoas saíram de suas casas em MG,Veja,neg
898,Encontrada família soterrada dentro de Fusca,Veja,neg
899,"Das 170 áreas com alto risco de deslizamento na serra, só oito passaram por obras de recuperação de encosta",Veja,neg
900,Cidades históricas enfrentam problemas de metrópole,Veja,neg
901,Dobra o número de desalojados e desabrigados em MG,Veja,neg
902,Cientistas adiantam ‘relógio do apocalipse’,Veja,neg
903,Chuvas: o perigo que não está no mapa,Veja,neg
904,Governo do Rio anuncia investimento de 950 milhões em obras contra as enchentes,Veja,neg
905,Mais cinco corpos são localizados em Sapucaia (RJ),Veja,neg
906,Chuvas tiram mais de 13 mil pessoas de suas casas no Rio,Veja,neg
907,Dique destruído em Cardoso Moreira não tem dono,Veja,neg
908,Inundações em Belo Horizonte afetam interior mineiro,Veja,neg
909,"Bombeiros procuram corpos em deslizamento de terra em Sapucaia, no RJ",Veja,neg
910,Desmatamento e ocupação de margens de rios põem Norte e Noroeste no mapa de áreas de risco do Rio,Veja,neg
911,Previsão é de chuva forte para o Norte e o Noroeste fluminense,Veja,neg
912,Inundação em Campos: rios que passam por Minas Gerais estão fora de controle,Veja,neg
913,Chile confirma mais seis mortes em incêndios florestais,Veja,neg
914,"Em Campos, o bairro que virou mar",Veja,neg
915,Rompimento de dique em Campos obriga prefeitura a evacuar bairro com 4 mil pessoas,Veja,neg
916,Inundações avançam nas regiões norte e noroeste do Rio,Veja,neg
917,Região serrana do Rio terá que esperar mais um ano pela reconstrução,Veja,neg
918,Rio de Janeiro tem 4 mil desalojados e desabrigados,Veja,neg
919,"Na pequena Laje do Muriaé, 25% dos moradores estão desalojados",Veja,neg
920,"Chuva deixa moradores ilhados em Santo Antônio de Pádua, no noroeste fluminense",Veja,neg
921,Chuvas: cinco mortos em Minas Gerais,Veja,neg
922,Chuva deixa 12 cidades do Rio em alerta máximo,Veja,neg
923,MG tem quatro mortos pelas chuvas. Mau tempo persiste,Veja,neg
924,Deslizamentos de terra ameaçam Nova Friburgo,Veja,neg
925,Região serrana do Rio está em alerta após temporais,Veja,neg
926,Cidades devastadas pela chuva não usaram verba para conter a tragédia,Veja,neg
927,Corpos de naufrágio na Indonésia são resgatados,Veja,neg
928,Já são 21 as cidades que decretaram emergência em MG,Veja,neg
929,"Até agora, MG tem 19 cidades em estado de emergência",Veja,neg
930,Catástrofes provocaram perdas de US$ 350 bilhões em 2011,Veja,neg
931,Prefeito de Niterói é multado por descumprir ordem para remover famílias em áreas de risco,Veja,neg
932,TCU vai investigar uso de verbas da União nas cidades atingidas pela chuva no Rio,Veja,neg
933,"MP alerta: em Petrópolis, nada foi feito para evitar nova tragédia com a chuva",Veja,neg
934,Chega ao Brasil 1º corpo de brasileiro vítima do AF 447,Veja,neg
935,"‘Prefeitos na Serra e ministros no Cerrado’, um texto de Fernando Gabeira",Veja,neg
936,Bondes que o governo do Rio quer comprar vão custar 5 vezes mais,Veja,neg
937,"Sem prefeito e sem dinheiro, Teresópolis vai enfrentar temporais ainda em reconstrução",Veja,neg
938,Tragédia com Fokker 100 da TAM completa quinze anos,Veja,neg
939,"Em São Francisco, sistema de bondes foi reconstruído",Veja,neg
940,Bondes reformados receberam suspensão de trem,Veja,neg
941,"Para consertar o bonde, tem que quebrar Santa Teresa",Veja,neg
942,Cidades brasileiras enfrentam o verão despreparadas para as chuvas,Veja,neg
943,Polícia ouvirá representantes de empresa de gás,Veja,neg
944,Morre mais uma vítima de explosão em restaurante do Rio,Veja,neg
945,Chuvas ameaçam Nova Friburgo com nova tragédia,Veja,neg
946,Dono de restaurante que explodiu está envolvido em nova suspeita,Veja,neg
947,Dono do Filé Carioca culpa empresa de gás por explosão em restaurante,Veja,neg
948,"Depois da tragédia, bombeiros vão fiscalizar restaurantes",Veja,neg
949,A Praça Tiradentes de luto: comerciantes ainda não sabem quando poderão voltar ao trabalho,Veja,neg
950,Vazamento de gás: ventilação é a palavra de ordem,Veja,neg
951,Filé Carioca teve problema de exaustão em 2010,Veja,neg
952,Restaurante que explodiu no centro do Rio passa por nova vistoria,Veja,neg
953,"Prédios do Rio Antigo em perigo: falta de manutenção é origem de 95% dos acidentes, alerta presidente do Crea-RJ",Veja,neg
954,Restaurante que explodiu estava prestes a perder licença,Veja,neg
955,Estoque ilegal de gás causou explosão no centro do Rio,Veja,neg
956,Funcionário diz que havia seis botijões no subsolo do Filé Carioca,Veja,neg
957,Comerciantes ainda tentam estimar prejuízo na Praça Tiradentes,Veja,neg
958,Manhã de pânico no hotel: “Vi pessoas mortas na praça”,Veja,neg
959,"Restaurante não tinha autorização para usar botijões, informa o Corpo de Bombeiros",Veja,neg
960,Sobreviventes e famílias de vítimas de massacre visitam ilha,Veja,neg
961,Santa Teresa completa um mês sem bondes,Veja,neg
962,"Santa Teresa, um mês sem bondes",Veja,neg
963,Auxiliar de voo em tragédia russa de junho estava bêbado,Veja,neg
964,"Prefeitos de cidades serranas construíram, ano a ano, a tragédia com mil mortos de 2011",Veja,neg
965,Mais de 150.000 estão sem abrigo próprio,Veja,neg
966,Bebê nasce em meio à enchente,Veja,neg
967,Sobe para 91 o número de municípios atingidos,Veja,neg
968,Chuvas matam três e afetam mais de 800.000 pessoas,Veja,neg
969,MP cobra medidas imediatas contra chuvas em Friburgo,Veja,neg
970,Morre a 6ª  vítima do acidente com bonde de Santa Teresa,Veja,neg
971,Chile: avião se desintegrou ao chocar-se com o mar,Veja,neg
972,Passageiros de helicóptero desaparecido são encontrados,Veja,neg
973,OAB e Associação de Moradores cobram assistência às vítimas da tragédia com bonde em Santa Teresa,Veja,neg
974,Interventor quer ligar bondes de Santa Teresa ao trem do Corcovado,Veja,neg
975,"Cabral, enfim, admite sucateamento e falha na gestão dos bondes de Santa Teresa",Veja,neg
976,Governo do Rio já tem os culpados do bonde: os mortos e feridos,Veja,neg
977,Bonde acumula idas à oficina por falhas no sistema de freio,Veja,neg
978,Entra quem quer: garagem dos bondes em Santa Teresa não tem vigilância,Veja,neg
979,Bonde deveria ter seguido para garagem após colisão com ônibus,Veja,neg
980,Estado exonera ex-chefe da Lei Seca que atropelou e matou em Niterói,Veja,neg
981,Falta de manutenção e descaso se acumulam na linha do bonde de Santa Teresa. Só o estado não viu,Veja,neg
982,Falta de manutenção: o perigo ao longo dos trilhos do Bonde de Santa Teresa,Veja,neg
983,Defesa do atropelador de Rafael Mascarenhas prepara enxurrada de recursos para adiar julgamento,Veja,neg
984,Cidades serranas terão de esclarecer destino das verbas,Veja,neg
985,"Crea alerta para nova catástrofe na região serrana do Rio, com a chegada das chuvas",Veja,neg
986,Casal em lua de mel morre afogado em Porto de Galinhas,Veja,neg
987,Cidades afetadas por catástrofes receberão R$ 30 milhões,Veja,neg
988,Já são 29 as cidades que imploram por socorro,Veja,neg
989,Prefeito de Teresópolis é afastado por 90 dias,Veja,neg
990,Novas revelações sobre o voo Rio-Paris da Air France,Veja,neg
991,Erros dos pilotos provocaram queda voo 447 da Air France,Veja,neg
992,Chile registra piores nevascas dos últimos 30 anos,Veja,neg
993,Cissa vai à missa do filho de mãos dadas com o neto,Veja,neg
994,Empreiteira sob suspeita em Teresópolis também usaria laranjas,Veja,neg
995,MPF pedirá 12 anos de prisão aos acusados do caso TAM,Veja,neg
996,Governo estadual adota código de ética federal,Veja,neg
997,Tragédia na Bahia expõe ligações delicadas de Sérgio Cabral,Veja,neg
998,Japão reforça busca por desaparecidos durante tsunami,Veja,neg
999,Nova Zelândia sofre mais de 30 réplicas de terremoto,Veja,neg
1000,Terremoto atinge novamente cidade da Nova Zelândia,Veja,neg
1001,Barack Obama visita cidade devastada por tornado,Veja,neg
1002,Fukushima: operários entram pela primeira vez no reator 2,Veja,neg
1003,Aumenta o temor sobre situação na usina de Fukushima,Veja,neg
1004,Japão para por 1 minuto para lembrar 2 meses do tsunami,Veja,neg
1005,Acidente a 190 km/h mata dois jovens na Ponte Rio-Niterói,Veja,neg
1006,Avião cai no mar e mata 27 pessoas na Indonésia,Veja,neg
1007,Asteroide gigantesco se aproxima da Terra,Veja,neg
1008,"Air France é condenada a pagar 1,6 milhão de reais a família de vítima",Veja,neg
1009,"Após 25 anos, Chernobyl ainda é perigo para meio ambiente",Veja,neg
1010,Papa vai doar ofertas de fiéis ao Japão,Veja,neg
1011,Ministério da Cretinice,Veja,neg
1012,O testemunho e a indignação de uma leitora,Veja,neg
1013,"Em vídeo, assassino volta a falar com uns tais “irmãos”… Loucura? Contato com extremistas?",Veja,neg
1014,Corpo de vítima de tsunami é encontrado na costa dos Estados Unidos,Veja,neg
1015,Prendam os homens de bem e soltem os bandidos! Com as bênçãos de Paulo Sérgio Pinheiro!,Veja,neg
1016,Oportunistas fazem politicagem com 12 crianças mortas,Veja,neg
1017,Esta era a cara de “Wellington Treze”  pouco antes da tragédia; eventual vínculo com terrorismo será investigado,Veja,neg
1018,Viva Rio tem de dizer o que pensa sobre espinhela caída e unha encravada,Veja,neg
1019,Ministério da Justiça antecipa campanha de desarmamento,Veja,neg
1020,A OAB que quer punir o cidadão de bem é leniente com desídia do Estado,Veja,neg
1021,Presidente da OAB do Rio decide apoiar idéia estúpida de Sarney,Veja,neg
1022,"É PRECISO INVESTIGAR, SIM, SE ASSASSINO DO RIO TINHA VÍNCULO COM TERRORISMO ISLÂMICO",Veja,neg
1023,Bandeiras lembram vítimas de atirador em colégio,Veja,neg
1024,Metade das vítimas do tsunami tinha mais de 65 anos,Veja,neg
1025,"Após massacre em Realengo, alunos vão ‘reinventar’ escola",Veja,neg
1026,Estadão entra na campanha do desarmamento; lamento é que invista na confusão,Veja,neg
1027,"A entrevista “pingue-pingue” em que Cardozo tenta fazer a tragédia do Rio “iluminar” e “contribuir”. Vai ver o assassino era, então, um iluminista!",Veja,neg
1028,O debate sobre o “bullying” está  todo atrapalhado,Veja,neg
1029,Sob o signo da estupidez. Ou: Abaixo os “Salvadores de Homens”,Veja,neg
1030,As armas usadas pelo psicopata,Veja,neg
1031,"Eles odeiam indivíduos e, no fundo, passam a mão na cabeça dos assassinos. A culpa seria do homem comum!",Veja,neg
1032,Agora é Sarney a pregar a “proibição total da venda de armas”; Maranhão é o estado em que índice de homicídios mais cresceu. Seria por causa da “venda legal” de armas?,Veja,neg
1033,"Sem comentários – Ao lado de Dilma, Bono puxa oração em homenagem aos mortos no Rio",Veja,neg
1034,Quando a imprensa ajuda a fazer o trabalho dos canalhas,Veja,neg
1035,"Tenham mais compostura, senhoras e senhores! Governo usa tragédia para fazer marketing político e pessoal!",Veja,neg
1036,"O incompreensível, o irremediável e o inaceitável",Veja,neg
1037,Eliminar a assinatura do criminoso,Veja,neg
1038,"Acho que Rodrigo Pimentel está errado, mas, se quiser, ele pode dizer por que acha que está certo",Veja,neg
1039,Era batata! Eu conheço essa gente! Ministro da Justiça anuncia campanha em favor do desarmamento,Veja,neg
1040,“ADA Capeta”,Veja,neg
1041,Sobre as culpas e a “imagem do Brasil lá fora”,Veja,neg
1042,O psicopata desencadeia o surto dos esquerdopatas!,Veja,neg
1043,Outro trecho da carta pede especial atenção da Polícia. Terá o assassino agido sozinho?,Veja,neg
1044,"Em meio à tragédia, começam a circular as idéias estúpidas que pretendem punir os que não são nem loucos nem criminosos",Veja,neg
1045,Leia trecho da carta deixada por assassino,Veja,neg
1046,A tragédia no Rio e o festival de bobagens,Veja,neg
1047,Tragédia em escola no Rio de Janeiro,Veja,neg
1048,Balanço oficial registra mais de 10.000 mortos,Veja,neg
1049,ONU usa rede de sensores para medir radiação no planeta,Veja,neg
1050,Air France é indiciada por tragédia com Airbus A330,Veja,neg
1051,A rotina dos sobreviventes em Sendai,Veja,neg
1052,Imperador Akihito vai à TV pedir calma população,Veja,neg
1053,Ministro da Canalhice,Veja,neg
1054,Busca por sobreviventes é complicada,Veja,neg
1055,Crianças choram ao ver onda gigante,Veja,neg
1056,O momento em que o tsunami atingiu a costa,Veja,neg
1057,Resgate e ajuda internacional para o Japão,Veja,neg
1058,"Depois do tsunami, os destroços",Veja,neg
1059,A chegada do tsunami,Veja,neg
1060,Perigo nuclear no Japão,Veja,neg
1061,Carlos Zaha: “os japoneses são treinados para sobreviver”,Veja,neg
1062,Simulação da onda do tsunami,Veja,neg
1063,Noite de alerta depois de terremoto e tsunami no Japão,Veja,neg
1064,‘Comecei a reconsiderar minha permanência no Japão’,Veja,neg
1065,"“A terra estava roncando”, conta brasileiro em Tóquio",Veja,neg
1066,Nova Zelândia abandona buscas por sobreviventes de terremoto,Veja,neg
1067,Sobe para 159 o número de mortos por terremoto na Nova Zelândia,Veja,neg
1068,"Um ano após terremoto, sequelas ainda à vista no Chile",Veja,neg
1069,Técnicos vistoriam moradias na Nova Zelândia,Veja,neg
1070,Um horizonte sem teto,Veja,neg
1071,Terremoto deixa 65 mortos na Nova Zelândia,Veja,neg
1072,A tragédia longe dos holofotes,Veja,neg
1073,Heróis submersos no anonimato,Veja,neg
1074,A vida depois da tragédia,Veja,neg
1075,A tragédia longe dos holofotes,Veja,neg
1076,"Contra a chuva, um punhado de medidas desconexas",Veja,neg
1077,Heróis na tragédia,Veja,neg
1078,Dilma esquece a contagem dos mortos para contar vantagem e troca a carranca de luto pelo sorriso de aeromoça de Tupolev,Veja,neg
1079,Conselho de Defesa Civil não aprova resolução há 6 anos,Veja,neg
1080,"A tragédia das chuvas no Rio, contada pelas vítimas",Veja,neg
1081,"A catástrofe no Rio, contada pelas vítimas",Veja,neg
1082,A tragédia da chuva no Rio de Janeiro,Veja,neg
1083,"Em São Paulo, sistemas de alerta já fazem a diferença",Veja,neg
1084,Vítima da tragédia: “Perdi tudo”,Veja,neg
1085,Teresópolis: sobrevoando o desastre,Veja,neg
1086,Teresópolis destruída pelas chuvas,Veja,neg
1087,A tragédia se repete,Veja,neg
1088,Balões brancos marcam 1 ano de terremoto em Porto Príncipe,Veja,neg
1089,Fenômeno raro e ocupação das encostas agravam tragédia,Veja,neg
1090,Chuvas no Rio de Janeiro,Veja,neg
1091,"Haiti, um ano depois",Veja,neg
1092,Rio enfrenta catástrofe pior que a do réveillon de 2010,Veja,neg
1093,Governador do Rio pede ajuda à Marinha para socorrer vítimas da chuva na Região Serrana,Veja,neg
1094,Chuva causa 14 mortes na região serrana do Rio,Veja,neg
1095,ONU enfrenta dúvidas e hostilidade na sua missão no Haiti,Veja,neg
1096,"Um ano depois da tragédia, Haiti ainda espera por ajuda",Veja,neg
1097,O resultado do abandono: Rio tem 18 mil imóveis em áreas com risco de deslizamento de terra,Veja,neg
1098,Deslizamento mata três crianças em Petrópolis,Veja,neg
1099,Confirmada 15ª morte causada pela chuva em Minas,Veja,neg
1100,Nova Zelândia vai investigar catástrofe em mina de carvão,Veja,neg
1101,Camboja tem dia de luto pelas 347 vítimas de tragédia,Veja,neg
1102,Encostas do Rio ainda estão vulneráveis às chuvas,Veja,neg
1103,"Seis meses depois da tragédia, temporal alaga ruas do Rio",Veja,neg
1104,Nasa detecta asteroide que pode colidir com a Terra em 2200,Veja,neg
1105,Avião cai no Paquistão com 152 pessoas a bordo; ninguém sobreviveu,Veja,neg
1106,Tumulto em festival de música eletrônica deixa 18 mortos,Veja,neg
1107,PM teria exigido R$ 10 mil de rapaz após atropelamento de filho de Cissa,Veja,neg
1108,Furacão Alex mata 20 pessoas no México,Veja,neg
1109,Culpa das vítimas,Veja,neg
1110,BP afirma que já consegue recolher mais da metade do petróleo que vaza,Veja,neg
1111,Palhaços levam alegira às crianças do Haiti,Veja,neg
1112,O mais obsceno top-top-top da História sempre vale replay,Veja,neg
1113,Indonésia pede ajuda ao mundo após terremoto,Veja,neg
1114,Testemunhas narram a tragédia em Santo André,Veja,neg
1115,França nomeia embaixador para famílias das vítimas,Veja,neg
1116,Recife preparado para receber e identificar os corpos,Veja,neg
1117,Alencar decreta luto oficial de 3 dias,Veja,neg
1118,Tragédia aérea – Acreditem: Lula supera Lula na bobagem,Veja,neg
1119,Bombeiros resgatam 14 corpos de destroços de avião,Veja,neg
1120,Avião cai e mata 11 em Trancoso. Banqueiro estaria entre vítimas,Veja,neg
1121,Riscos de deslizamentos continuam,Veja,neg
1122,"Governo libera ajuda de R$ 1,6 bilhão",Veja,neg
